Log generated on :Tue Jan 31 15:54:21 2017

Car name is : ES

UP,PRESSED,15:54:49.474
UP,RELEASED,15:54:49.541
UP,PRESSED,15:54:49.631
UP,RELEASED,15:54:49.699
UP,PRESSED,15:54:49.789
UP,RELEASED,15:54:49.855
UP,PRESSED,15:54:49.968
UP,RELEASED,15:54:50.013
UP,PRESSED,15:54:50.103
UP,RELEASED,15:54:50.171
UP,PRESSED,15:54:50.265
UP,RELEASED,15:54:50.311
UP,PRESSED,15:54:50.405
UP,RELEASED,15:54:50.452
UP,PRESSED,15:54:53.932
UP,RELEASED,15:54:53.976
UP,PRESSED,15:54:54.153
LEFT,PRESSED,15:54:54.421
LEFT,RELEASED,15:54:54.622
LEFT,PRESSED,15:54:55.317
LEFT,RELEASED,15:54:55.431
LEFT,PRESSED,15:54:55.728
LEFT,RELEASED,15:54:55.887
RIGHT,PRESSED,15:54:56.296
RIGHT,RELEASED,15:54:56.569
LEFT,PRESSED,15:54:57.904
LEFT,RELEASED,15:54:58.070
RIGHT,PRESSED,15:54:58.712
RIGHT,RELEASED,15:54:58.823
RIGHT,PRESSED,15:54:59.560
RIGHT,RELEASED,15:54:59.705
LEFT,PRESSED,15:55:00.232
LEFT,RELEASED,15:55:00.336
UP,RELEASED,15:55:00.587
DOWN,PRESSED,15:55:00.978
DOWN,RELEASED,15:55:01.067
DOWN,PRESSED,15:55:01.576
LEFT,PRESSED,15:55:01.934
DOWN,RELEASED,15:55:01.956
LEFT,RELEASED,15:55:02.023
LEFT,PRESSED,15:55:02.230
LEFT,RELEASED,15:55:02.485
LEFT,PRESSED,15:55:02.620
CTRL,PRESSED,15:55:02.755
LEFT,RELEASED,15:55:02.865
LEFT,PRESSED,15:55:03.063
LEFT,RELEASED,15:55:03.299
LEFT,PRESSED,15:55:03.428
CTRL,RELEASED,15:55:03.516
LEFT,RELEASED,15:55:03.689
RIGHT,PRESSED,15:55:03.918
DOWN,PRESSED,15:55:04.278
DOWN,RELEASED,15:55:04.385
RIGHT,RELEASED,15:55:04.448
LEFT,PRESSED,15:55:04.613
LEFT,RELEASED,15:55:05.262
UP,PRESSED,15:55:05.756
RIGHT,PRESSED,15:55:07.971
UP,RELEASED,15:55:07.996
DOWN,PRESSED,15:55:08.154
DOWN,RELEASED,15:55:08.353
RIGHT,RELEASED,15:55:08.586
LEFT,PRESSED,15:55:09.857
LEFT,RELEASED,15:55:10.168
DOWN,PRESSED,15:55:10.333
DOWN,RELEASED,15:55:10.414
LEFT,PRESSED,15:55:11.081
UP,PRESSED,15:55:11.102
LEFT,RELEASED,15:55:11.207
RIGHT,PRESSED,15:55:11.686
RIGHT,RELEASED,15:55:11.779
UP,RELEASED,15:55:11.868
UP,PRESSED,15:55:12.314
LEFT,PRESSED,15:55:12.987
LEFT,RELEASED,15:55:13.133
UP,RELEASED,15:55:14.337
RIGHT,PRESSED,15:55:14.452
RIGHT,RELEASED,15:55:14.599
LEFT,PRESSED,15:55:14.918
UP,PRESSED,15:55:14.975
LEFT,RELEASED,15:55:15.063
UP,RELEASED,15:55:15.398
LEFT,PRESSED,15:55:15.657
DOWN,PRESSED,15:55:15.686
DOWN,RELEASED,15:55:15.833
LEFT,RELEASED,15:55:15.996
LEFT,PRESSED,15:55:16.078
DOWN,PRESSED,15:55:16.776
DOWN,RELEASED,15:55:16.912
DOWN,PRESSED,15:55:17.107
LEFT,RELEASED,15:55:17.215
DOWN,RELEASED,15:55:17.215
RIGHT,PRESSED,15:55:17.374
DOWN,PRESSED,15:55:17.600
DOWN,RELEASED,15:55:18.063
UP,PRESSED,15:55:18.300
RIGHT,RELEASED,15:55:19.031
LEFT,PRESSED,15:55:19.133
UP,RELEASED,15:55:19.337
UP,PRESSED,15:55:19.389
UP,RELEASED,15:55:19.492
UP,PRESSED,15:55:19.783
LEFT,RELEASED,15:55:19.810
LEFT,PRESSED,15:55:19.893
LEFT,RELEASED,15:55:20.027
LEFT,PRESSED,15:55:20.438
LEFT,RELEASED,15:55:20.857
RIGHT,PRESSED,15:55:21.200
RIGHT,RELEASED,15:55:21.605
LEFT,PRESSED,15:55:22.048
LEFT,RELEASED,15:55:22.240
LEFT,PRESSED,15:55:22.519
LEFT,RELEASED,15:55:22.691
RIGHT,PRESSED,15:55:22.920
RIGHT,RELEASED,15:55:23.113
RIGHT,PRESSED,15:55:23.298
RIGHT,RELEASED,15:55:23.523
RIGHT,PRESSED,15:55:23.717
RIGHT,RELEASED,15:55:23.881
LEFT,PRESSED,15:55:24.339
LEFT,RELEASED,15:55:24.465
LEFT,PRESSED,15:55:24.864
LEFT,RELEASED,15:55:25.136
RIGHT,PRESSED,15:55:25.553
RIGHT,RELEASED,15:55:25.950
LEFT,PRESSED,15:55:26.267
LEFT,RELEASED,15:55:26.477
LEFT,PRESSED,15:55:26.963
UP,RELEASED,15:55:27.321
DOWN,PRESSED,15:55:27.437
DOWN,RELEASED,15:55:27.831
LEFT,RELEASED,15:55:28.277
UP,PRESSED,15:55:28.810
RIGHT,PRESSED,15:55:29.573
RIGHT,RELEASED,15:55:29.716
RIGHT,PRESSED,15:55:29.910
RIGHT,RELEASED,15:55:30.056
LEFT,PRESSED,15:55:30.814
LEFT,RELEASED,15:55:31.070
LEFT,PRESSED,15:55:31.293
LEFT,RELEASED,15:55:31.379
RIGHT,PRESSED,15:55:31.587
RIGHT,RELEASED,15:55:31.698
LEFT,PRESSED,15:55:33.371
LEFT,RELEASED,15:55:33.537
LEFT,PRESSED,15:55:33.845
LEFT,RELEASED,15:55:33.929
RIGHT,PRESSED,15:55:34.085
RIGHT,RELEASED,15:55:34.215
LEFT,PRESSED,15:55:35.578
LEFT,RELEASED,15:55:35.719
RIGHT,PRESSED,15:55:36.147
RIGHT,RELEASED,15:55:36.594
RIGHT,PRESSED,15:55:36.947
RIGHT,RELEASED,15:55:37.027
RIGHT,PRESSED,15:55:37.924
RIGHT,RELEASED,15:55:38.058
LEFT,PRESSED,15:55:38.442
LEFT,RELEASED,15:55:38.523
UP,RELEASED,15:55:38.603
UP,PRESSED,15:55:39.060
RIGHT,PRESSED,15:55:39.544
RIGHT,RELEASED,15:55:39.707
RIGHT,PRESSED,15:55:39.962
RIGHT,RELEASED,15:55:40.155
RIGHT,PRESSED,15:55:40.778
UP,RELEASED,15:55:40.811
UP,PRESSED,15:55:40.844
UP,RELEASED,15:55:40.880
UP,PRESSED,15:55:40.952
UP,RELEASED,15:55:41.117
DOWN,PRESSED,15:55:41.353
DOWN,RELEASED,15:55:41.437
RIGHT,RELEASED,15:55:41.678
LEFT,PRESSED,15:55:41.884
DOWN,PRESSED,15:55:42.396
DOWN,RELEASED,15:55:42.548
UP,PRESSED,15:55:42.895
LEFT,RELEASED,15:55:43.207
LEFT,PRESSED,15:55:44.199
LEFT,RELEASED,15:55:44.360
