Log generated on :Sun Feb 12 11:16:18 2017

Car name is : S1

UP,PRESSED,11:16:39.361
UP,RELEASED,11:16:39.629
UP,PRESSED,11:16:39.720
CTRL,PRESSED,11:16:41.218
RIGHT,PRESSED,11:16:41.829
RIGHT,RELEASED,11:16:41.998
CTRL,RELEASED,11:16:42.070
RIGHT,PRESSED,11:16:43.009
RIGHT,RELEASED,11:16:43.126
UP,RELEASED,11:16:43.239
RIGHT,PRESSED,11:16:43.272
RIGHT,RELEASED,11:16:43.446
RIGHT,PRESSED,11:16:43.738
RIGHT,RELEASED,11:16:44.267
RIGHT,PRESSED,11:16:44.456
RIGHT,RELEASED,11:16:44.749
UP,PRESSED,11:16:44.918
RIGHT,PRESSED,11:16:45.054
RIGHT,RELEASED,11:16:45.188
RIGHT,PRESSED,11:16:45.648
RIGHT,RELEASED,11:16:45.863
RIGHT,PRESSED,11:16:46.165
RIGHT,RELEASED,11:16:46.312
RIGHT,PRESSED,11:16:47.226
UP,RELEASED,11:16:47.294
DOWN,PRESSED,11:16:47.461
DOWN,RELEASED,11:16:47.698
UP,PRESSED,11:16:48.492
RIGHT,RELEASED,11:16:48.553
CTRL,PRESSED,11:16:48.738
LEFT,PRESSED,11:16:48.771
LEFT,RELEASED,11:16:48.983
CTRL,RELEASED,11:16:49.381
RIGHT,PRESSED,11:16:49.565
RIGHT,RELEASED,11:16:49.650
LEFT,PRESSED,11:16:50.036
LEFT,RELEASED,11:16:50.128
LEFT,PRESSED,11:16:50.509
UP,RELEASED,11:16:50.894
LEFT,RELEASED,11:16:51.097
LEFT,PRESSED,11:16:51.444
UP,PRESSED,11:16:51.561
LEFT,RELEASED,11:16:51.701
LEFT,PRESSED,11:16:52.018
LEFT,RELEASED,11:16:52.198
RIGHT,PRESSED,11:16:52.512
RIGHT,RELEASED,11:16:52.609
RIGHT,PRESSED,11:16:52.770
RIGHT,RELEASED,11:16:53.240
CTRL,PRESSED,11:16:53.568
RIGHT,PRESSED,11:16:54.358
CTRL,RELEASED,11:16:54.472
RIGHT,RELEASED,11:16:54.507
RIGHT,PRESSED,11:16:54.774
RIGHT,RELEASED,11:16:54.927
RIGHT,PRESSED,11:16:55.287
RIGHT,RELEASED,11:16:55.429
RIGHT,PRESSED,11:16:55.749
UP,RELEASED,11:16:55.749
DOWN,PRESSED,11:16:55.916
DOWN,RELEASED,11:16:56.016
DOWN,PRESSED,11:16:56.833
DOWN,RELEASED,11:16:57.006
DOWN,PRESSED,11:16:58.047
RIGHT,RELEASED,11:16:58.111
LEFT,PRESSED,11:16:58.337
LEFT,RELEASED,11:16:59.134
LEFT,PRESSED,11:16:59.824
DOWN,RELEASED,11:17:00.405
LEFT,RELEASED,11:17:00.430
UP,PRESSED,11:17:00.506
RIGHT,PRESSED,11:17:00.619
RIGHT,RELEASED,11:17:01.087
RIGHT,PRESSED,11:17:01.423
RIGHT,RELEASED,11:17:03.792
RIGHT,PRESSED,11:17:04.144
RIGHT,RELEASED,11:17:04.590
RIGHT,PRESSED,11:17:04.887
RIGHT,RELEASED,11:17:04.921
CTRL,PRESSED,11:17:05.118
RIGHT,PRESSED,11:17:05.584
RIGHT,RELEASED,11:17:05.770
RIGHT,PRESSED,11:17:06.205
RIGHT,RELEASED,11:17:06.416
RIGHT,PRESSED,11:17:06.719
RIGHT,RELEASED,11:17:06.774
CTRL,RELEASED,11:17:06.915
RIGHT,PRESSED,11:17:07.214
RIGHT,RELEASED,11:17:07.697
LEFT,PRESSED,11:17:07.949
LEFT,RELEASED,11:17:08.171
LEFT,PRESSED,11:17:08.414
LEFT,RELEASED,11:17:08.513
UP,RELEASED,11:17:09.099
DOWN,PRESSED,11:17:09.255
DOWN,RELEASED,11:17:09.614
RIGHT,PRESSED,11:17:09.681
RIGHT,RELEASED,11:17:10.261
RIGHT,PRESSED,11:17:10.455
RIGHT,RELEASED,11:17:10.775
UP,PRESSED,11:17:10.846
UP,RELEASED,11:17:11.108
RIGHT,PRESSED,11:17:11.244
RIGHT,RELEASED,11:17:11.345
UP,PRESSED,11:17:11.345
RIGHT,PRESSED,11:17:11.613
RIGHT,RELEASED,11:17:11.753
LEFT,PRESSED,11:17:12.530
LEFT,RELEASED,11:17:12.668
UP,RELEASED,11:17:13.622
RIGHT,PRESSED,11:17:13.721
DOWN,PRESSED,11:17:13.787
DOWN,RELEASED,11:17:14.004
UP,PRESSED,11:17:15.222
RIGHT,RELEASED,11:17:15.504
LEFT,PRESSED,11:17:15.855
LEFT,RELEASED,11:17:16.270
RIGHT,PRESSED,11:17:16.499
RIGHT,RELEASED,11:17:16.776
RIGHT,PRESSED,11:17:16.923
RIGHT,RELEASED,11:17:17.162
LEFT,PRESSED,11:17:17.543
LEFT,RELEASED,11:17:17.694
LEFT,PRESSED,11:17:17.954
UP,RELEASED,11:17:18.217
LEFT,RELEASED,11:17:18.328
UP,PRESSED,11:17:18.328
LEFT,PRESSED,11:17:18.594
UP,RELEASED,11:17:18.594
LEFT,RELEASED,11:17:18.787
UP,PRESSED,11:17:18.787
UP,RELEASED,11:17:18.902
LEFT,PRESSED,11:17:18.938
UP,PRESSED,11:17:19.013
LEFT,RELEASED,11:17:19.050
RIGHT,PRESSED,11:17:19.784
RIGHT,RELEASED,11:17:19.952
LEFT,PRESSED,11:17:20.624
LEFT,RELEASED,11:17:20.729
RIGHT,PRESSED,11:17:21.507
RIGHT,RELEASED,11:17:21.750
RIGHT,PRESSED,11:17:22.132
RIGHT,RELEASED,11:17:22.228
RIGHT,PRESSED,11:17:22.731
RIGHT,RELEASED,11:17:22.806
UP,RELEASED,11:17:22.941
DOWN,PRESSED,11:17:24.280
LEFT,PRESSED,11:17:24.767
LEFT,RELEASED,11:17:24.868
LEFT,PRESSED,11:17:24.900
DOWN,RELEASED,11:17:24.929
DOWN,PRESSED,11:17:25.517
SPACE,PRESSED,11:17:26.037
DOWN,RELEASED,11:17:26.568
SPACE,RELEASED,11:17:26.568
UP,PRESSED,11:17:26.857
LEFT,RELEASED,11:17:27.184
LEFT,PRESSED,11:17:27.420
UP,RELEASED,11:17:28.361
UP,PRESSED,11:17:28.671
LEFT,RELEASED,11:17:28.671
LEFT,PRESSED,11:17:29.068
LEFT,RELEASED,11:17:29.310
LEFT,PRESSED,11:17:29.493
LEFT,RELEASED,11:17:29.661
RIGHT,PRESSED,11:17:30.045
RIGHT,RELEASED,11:17:30.082
CTRL,PRESSED,11:17:30.341
RIGHT,PRESSED,11:17:30.451
RIGHT,RELEASED,11:17:30.611
RIGHT,PRESSED,11:17:31.406
RIGHT,RELEASED,11:17:31.526
CTRL,RELEASED,11:17:31.682
LEFT,PRESSED,11:17:32.987
LEFT,RELEASED,11:17:33.082
LEFT,PRESSED,11:17:33.283
LEFT,RELEASED,11:17:33.454
UP,RELEASED,11:17:33.515
LEFT,PRESSED,11:17:33.660
LEFT,RELEASED,11:17:33.902
LEFT,PRESSED,11:17:34.160
DOWN,PRESSED,11:17:34.413
DOWN,RELEASED,11:17:35.268
UP,PRESSED,11:17:35.413
LEFT,RELEASED,11:17:35.493
LEFT,PRESSED,11:17:35.755
LEFT,RELEASED,11:17:35.825
RIGHT,PRESSED,11:17:36.204
RIGHT,RELEASED,11:17:36.313
CTRL,PRESSED,11:17:36.582
LEFT,PRESSED,11:17:37.103
LEFT,RELEASED,11:17:37.252
CTRL,RELEASED,11:17:37.396
LEFT,PRESSED,11:17:37.464
LEFT,RELEASED,11:17:37.635
RIGHT,PRESSED,11:17:38.008
RIGHT,RELEASED,11:17:38.123
RIGHT,PRESSED,11:17:38.599
RIGHT,RELEASED,11:17:38.704
RIGHT,PRESSED,11:17:39.124
UP,RELEASED,11:17:39.310
DOWN,PRESSED,11:17:39.494
DOWN,RELEASED,11:17:39.686
LEFT,PRESSED,11:17:40.034
RIGHT,RELEASED,11:17:40.034
LEFT,RELEASED,11:17:40.332
RIGHT,PRESSED,11:17:40.708
RIGHT,RELEASED,11:17:41.463
UP,PRESSED,11:17:41.494
LEFT,PRESSED,11:17:41.691
LEFT,RELEASED,11:17:41.835
RIGHT,PRESSED,11:17:42.066
UP,RELEASED,11:17:42.197
DOWN,PRESSED,11:17:42.925
DOWN,RELEASED,11:17:43.346
UP,PRESSED,11:17:43.731
RIGHT,RELEASED,11:17:43.894
LEFT,PRESSED,11:17:44.158
LEFT,RELEASED,11:17:44.359
LEFT,PRESSED,11:17:44.515
LEFT,RELEASED,11:17:44.745
CTRL,PRESSED,11:17:45.083
CTRL,RELEASED,11:17:46.172
LEFT,PRESSED,11:17:46.310
LEFT,RELEASED,11:17:46.445
RIGHT,PRESSED,11:17:48.039
RIGHT,RELEASED,11:17:48.236
RIGHT,PRESSED,11:17:48.602
UP,RELEASED,11:17:48.635
RIGHT,RELEASED,11:17:48.828
RIGHT,PRESSED,11:17:49.019
RIGHT,RELEASED,11:17:49.086
RIGHT,PRESSED,11:17:49.249
RIGHT,RELEASED,11:17:49.312
RIGHT,PRESSED,11:17:49.577
RIGHT,RELEASED,11:17:49.976
UP,PRESSED,11:17:50.143
RIGHT,PRESSED,11:17:50.285
RIGHT,RELEASED,11:17:50.385
UP,RELEASED,11:17:51.510
RIGHT,PRESSED,11:17:52.004
DOWN,PRESSED,11:17:52.087
DOWN,RELEASED,11:17:52.332
UP,PRESSED,11:17:53.632
RIGHT,RELEASED,11:17:53.669
RIGHT,PRESSED,11:17:55.098
UP,RELEASED,11:17:55.130
DOWN,PRESSED,11:17:55.262
RIGHT,RELEASED,11:17:55.295
LEFT,PRESSED,11:17:55.463
DOWN,RELEASED,11:17:57.046
LEFT,RELEASED,11:17:57.109
UP,PRESSED,11:17:57.331
CTRL,PRESSED,11:17:58.159
RIGHT,PRESSED,11:17:58.388
RIGHT,RELEASED,11:17:58.613
LEFT,PRESSED,11:17:59.283
